router,routerGeneration,txHash,blockNumber,txFrom,routerCaller,victim,victimToken,attackerToken,rawAmount,traceAddress
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,58
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,59
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,6
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,60
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,61
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,62
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,63
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,64
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,65
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,66
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,67
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,68
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,69
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,7
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,70
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,71
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,72
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,73
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,74
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,75
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,76
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,77
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,78
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,79
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,8
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,80
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,81
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,82
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,83
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,84
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x770bc9a1f7c32cb63a5002b9ceb5c7994cd3af0fc6b2309cb32d3c46f629daa0,25030409,0xA911Ff351B143634Dbc5aF3E204EA074583A83e3,0x61b0dAD9628D3e644eB560a5c9B0F960430E3A75,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,20000000,9
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x6be1a4ef00b12357671fd7806aa734d7601678255cfc6c91dae1dec3e179496a,25030600,0xC0ffeEBABE5D496B2DDE509f9fa189C25cF29671,0x50f02612EA1F79a84ef72d6912A5452F40a88eDd,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,1484735,1/0/0/1/1
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0xd19dd1e3cb102cb41fdc585ee9089db5d05a701ba94e1de64b9421c0854d8167,25030710,0x56b8fb494fD2ac6DaEaf808980Cc2470Ae95F319,0x56b8fb494fD2ac6DaEaf808980Cc2470Ae95F319,0x9D5C702Ef93211090524497670F5782B09623f0d,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,7405000000,
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0xb3fce1d029f6ebe1564f22953a390e49d1d5078c4f4e808b99e6e94ecd083520,25030712,0x56b8fb494fD2ac6DaEaf808980Cc2470Ae95F319,0x56b8fb494fD2ac6DaEaf808980Cc2470Ae95F319,0x4192F6865c2bd788fE725a49c757D7dCd64Fc85E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,970000000,
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0xd3b5944fc405521e75bdaebdba24746d9b4a757cbbeedc9ebe725dd042230ee1,25030714,0x56b8fb494fD2ac6DaEaf808980Cc2470Ae95F319,0x56b8fb494fD2ac6DaEaf808980Cc2470Ae95F319,0xdC9629AF31cA26516910D31b0C843FC6FdC8F0b7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,930000000,
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0xe4a082b1b0baed15ec4cd4524be142aa1520ad89237232869066f1a6f9cc9ee7,25030791,0x56b8fb494fD2ac6DaEaf808980Cc2470Ae95F319,0x56b8fb494fD2ac6DaEaf808980Cc2470Ae95F319,0x6229F7195550D13Fd5B8781aa3B21C6b78Ff0F9A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,264000000,
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x1cb06207b21844246d5d5023f0b34f0883b858cb9260e7a585610fc8ebe0b09c,25030793,0x56b8fb494fD2ac6DaEaf808980Cc2470Ae95F319,0x56b8fb494fD2ac6DaEaf808980Cc2470Ae95F319,0xadd179224B9895BD773e9550D84505E1365427Ea,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,53000000,
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x74d73fbffafcecbd27514043ed9e6ec10252daaa5a040698c80c2c52bccb54cd,25030801,0x56b8fb494fD2ac6DaEaf808980Cc2470Ae95F319,0x56b8fb494fD2ac6DaEaf808980Cc2470Ae95F319,0xf6Ae934ddBEC4184f924BE503c366473797F44ee,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,63000000,
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0xb99e082074d861b366032a52f0753c53bf9580887ecd8a81be92903e2ccebde1,25030847,0x1e7Bd709fb53ef70F6B6f9C04b1bd2e77d0dE29A,0xD82366E672D437f095a7277e5Ae136A8e0c2e333,0x300afbE08EE4619EC93524f9255CE59a013a5b63,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,51527625,1/2
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0xb99e082074d861b366032a52f0753c53bf9580887ecd8a81be92903e2ccebde1,25030847,0x1e7Bd709fb53ef70F6B6f9C04b1bd2e77d0dE29A,0xD82366E672D437f095a7277e5Ae136A8e0c2e333,0x8B3997e0a91DDF63585aBbC032C406F47ad45633,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,29658979,1/5
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0xb99e082074d861b366032a52f0753c53bf9580887ecd8a81be92903e2ccebde1,25030847,0x1e7Bd709fb53ef70F6B6f9C04b1bd2e77d0dE29A,0xD82366E672D437f095a7277e5Ae136A8e0c2e333,0x0DE3f84782427380c6588A9dCA8675A5c40893Cb,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,22000000,1/8
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0xf4431b44643642049678e6db7aadcd1d219201c1da43e0aac528f2a585b95bc7,25030902,0x43dEbe92A7A32DCa999593fAd617dBD2e6b080a5,0x5B5A0580bcfd3673820Bb249514234aFAD33e209,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,14757120,1/1/2
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0xf4431b44643642049678e6db7aadcd1d219201c1da43e0aac528f2a585b95bc7,25030902,0x43dEbe92A7A32DCa999593fAd617dBD2e6b080a5,0x5B5A0580bcfd3673820Bb249514234aFAD33e209,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,14757120,1/1/3
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x6c62cfbdbedde1decd1642b9636ec5aefe9d4e5ae6cf9dcaaf90703cdd91ae4b,25031012,0xdfAc7733c205C3A2a5E202293ebB37E4633BC286,0xdfAc7733c205C3A2a5E202293ebB37E4633BC286,0x765DECF4Fa157756e850C1079F60801b9219Edd1,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,4872234,
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0x3fa262c8c97362a91f5c5f779bcafcb08310b7162c2d12ba5d213a1026f715e8,25031034,0xcccc640018f8c2b00fa45F456017AD2378Eb3447,0xcccc640018f8c2b00fa45F456017AD2378Eb3447,0x67D2c5E0c19AfdCBa7E3AAd3D10A07F82C167106,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2000000000,
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0xa4c4086112620dc53c12346d47b07b691524378afe5a7d7e0832f858955fab0c,25031047,0xcccc640018f8c2b00fa45F456017AD2378Eb3447,0xcccc640018f8c2b00fa45F456017AD2378Eb3447,0x3f9564E5F644e1B485B3Bc95ffbB255291eeb2df,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2758000000,
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0x6a96ebea701da9c9dd23ae8d8d2c3653d680398552ac2fd8f00187baeea86d9e,25031061,0xcccc640018f8c2b00fa45F456017AD2378Eb3447,0xcccc640018f8c2b00fa45F456017AD2378Eb3447,0x9D5C702Ef93211090524497670F5782B09623f0d,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2671000000,
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0x71efc8be3c1c0a4dd68fc91539f7995db548f01db07dd6b78db2cedda9171a43,25031069,0xcccc640018f8c2b00fa45F456017AD2378Eb3447,0xcccc640018f8c2b00fa45F456017AD2378Eb3447,0xb9c967Aa41292Ff7aFE2AdCD0eE04D302A88e8dD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1000000000,
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0xe8c3328d7d996c4c9c2803ad33cf6128c0f6a27afd7c732fd34e55da94f80389,25031081,0xcccc640018f8c2b00fa45F456017AD2378Eb3447,0xcccc640018f8c2b00fa45F456017AD2378Eb3447,0x9A80E3B4EAa6a0cdce51D3548CfB27F06De43819,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,910000000,
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0xa3a6c5dd9120e6641c8462217b1584952f6c63b07d07f27a34870d3da9a8df71,25031083,0xcccc640018f8c2b00fa45F456017AD2378Eb3447,0xcccc640018f8c2b00fa45F456017AD2378Eb3447,0x1D088bd797234564633f30cCD44A6A1518C5B533,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,996000000,
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0xfa5737e2dfd5fc24da8b98270b841470d57cdda5ad6652908016d37b93e15c8e,25031114,0x0000000000004F3D8AAf9175fD824CB00aD4bf80,0x000000000000Bb1B11e5Ac8099E92e366B64c133,0xa3C1C91403F0026b9dd086882aDbC8Cdbc3b3cfB,0x514910771AF9Ca656af840dff83E8264EcF986CA,0x514910771AF9Ca656af840dff83E8264EcF986CA,550329927867664502,1/0/4
0x8CCB1ffD5C2aa6Bd926473425Dea4c8c15DE60fd,V2,0x439ef7f5cee4a37a3ac33928edf7c918ea3617a2b0eaa09a1df4bd24ab8ea402,25031135,0x0000000000004F3D8AAf9175fD824CB00aD4bf80,0x000000000000Bb1B11e5Ac8099E92e366B64c133,0x9D5C702Ef93211090524497670F5782B09623f0d,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,758596396128683675309,1
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0x7ae6d23732614e881f0c85440366edc2d05f3f58721e473df0b72b28fe06dc20,25031193,0x0000000000004F3D8AAf9175fD824CB00aD4bf80,0x000000000000Bb1B11e5Ac8099E92e366B64c133,0x6954ba40D5787041D7D1DBc091E0197C6566E910,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,1034011554046493115182,1
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0x7ae6d23732614e881f0c85440366edc2d05f3f58721e473df0b72b28fe06dc20,25031193,0x0000000000004F3D8AAf9175fD824CB00aD4bf80,0x000000000000Bb1B11e5Ac8099E92e366B64c133,0x6954ba40D5787041D7D1DBc091E0197C6566E910,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,1034011554046493115182,2
0x4F168f17923435c999f5C8565ACAb52C2218EdF2,V3,0x7ae6d23732614e881f0c85440366edc2d05f3f58721e473df0b72b28fe06dc20,25031193,0x0000000000004F3D8AAf9175fD824CB00aD4bf80,0x000000000000Bb1B11e5Ac8099E92e366B64c133,0x6954ba40D5787041D7D1DBc091E0197C6566E910,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,0x04C46E830Bb56ce22735d5d8Fc9CB90309317d0f,1034011554046493115182,3
